index,date,iso3166-2,relative_humidity_surface,solar_radiation,surface_pressure,temperature_above_ground,total_precipiation,uv_index,wind_speed
4,2020-02-13,DE-HB,87.16741400000001,8389.755794,2406939.730769,3.0874520000000416,0.0077150000000000005,1.794872,4.699573
58,2020-02-14,DE-HB,85.48311700000001,326439.63742,2435404.948718,5.436693000000048,0.000674,0.8461540000000001,3.129701
112,2020-02-15,DE-HB,74.568269,2352277.6602560002,2430226.519231,8.771474000000069,0.00015900000000000002,3.7307690000000004,6.491987
166,2020-02-16,DE-HB,72.720405,11685.099043,2394093.887821,12.618426,0.008074,2.128205,10.50235
220,2020-02-17,DE-HB,72.55534300000001,4220008.070513,2415939.7403849997,7.796262000000013,0.001953,4.641026,9.054753999999999
274,2020-02-18,DE-HB,76.109081,3977141.698718,2430586.038462,6.871098000000018,0.0052060000000000006,3.5384620000000004,8.388569
328,2020-02-19,DE-HB,81.516506,2931803.6955130002,2428527.3205130002,5.4025629999999865,0.005619,3.25641,7.044605000000001
382,2020-02-20,DE-HB,84.502084,231493.338942,2421390.461538,6.907322000000022,0.007209999999999999,2.679487,6.776549
436,2020-02-21,DE-HB,76.660684,1811667.253205,2440476.413462,6.672591000000011,0.001639,3.3205129999999996,8.365705
490,2020-02-22,DE-HB,74.388676,24499.126502000003,2426588.858974,8.35656499999999,0.005026,3.2051279999999998,10.517628
544,2020-02-23,DE-HB,84.161268,3276.805742,2419787.38141,6.18921499999999,0.015471,2.8461540000000003,6.947703
598,2020-02-24,DE-HB,87.558598,56347.080504,2419334.8397439998,5.870517000000007,0.011654000000000001,4.512821,6.451442
652,2020-02-25,DE-HB,74.84326999999999,5177040.288462,2382804.842949,6.251877000000036,0.001326,5.871795,8.713515
706,2020-02-26,DE-HB,86.62388100000001,3034152.166667,2385582.6826919997,3.6548070000000052,0.0036810000000000002,4.679487,4.28937
760,2020-02-27,DE-HB,86.43328199999999,1389680.703526,2398057.3173080003,3.260148000000015,0.002077,4.961538,3.9857910000000003
814,2020-02-28,DE-HB,78.899413,4334966.198718,2418844.733974,4.447818000000041,0.0067670000000000004,5.538462,6.156624
868,2020-02-29,DE-HB,78.871313,3151691.7147439998,2374140.548077,8.212823000000014,0.005453,5.179487,7.4118059999999995
922,2020-03-01,DE-HB,69.565759,4005057.160256,2374983.855769,6.674732000000006,0.001193,5.794872,7.214156
976,2020-03-02,DE-HB,76.564903,1711568.809295,2375866.762821,6.534983000000011,0.002428,5.474359,3.548024
1030,2020-03-03,DE-HB,81.365812,5764095.352564,2397649.605769,5.812023000000011,0.003822,6.24359,4.1267629999999995
1084,2020-03-04,DE-HB,87.17841999999999,3508221.804487,2416000.701923,4.43600600000002,0.000767,4.717949,3.226656
1138,2020-03-05,DE-HB,76.397649,4443843.423076999,2393624.583333,5.885575000000017,0.000834,6.705128,4.1619660000000005
1192,2020-03-06,DE-HB,86.86281899999999,1848.986087,2386711.7948720003,4.841559000000018,0.011858,4.692308000000001,5.653793
1246,2020-03-07,DE-HB,76.020834,3939958.019231,2430451.608974,6.028200000000027,0.000272,6.217949,4.521635
1300,2020-03-08,DE-HB,78.706999,1529453.9711540001,2420266.5801279997,8.699194000000034,0.0016,5.923076999999999,6.126015
1354,2020-03-09,DE-HB,81.667148,3465777.891026,2419263.1698720003,7.986335000000054,0.00366,5.75641,4.863034
1408,2020-03-10,DE-HB,90.149298,248505.132812,2397531.439103,8.895788000000039,0.011706,4.7307690000000004,7.667361
1462,2020-03-11,DE-HB,73.208226,4714291.833333001,2412781.1602560002,10.122160000000008,0.0015660000000000001,9.730769,6.286645
1516,2020-03-12,DE-HB,69.798236,7777460.352564,2406693.282051,7.941081000000054,0.004336,9.512821,10.010417
1570,2020-03-13,DE-HB,76.859936,3443686.2756410004,2425444.112179,5.731779000000017,0.005158,7.858974000000001,8.038942
1624,2020-03-14,DE-HB,71.569498,8219191.820513001,2447421.0576919997,4.555343999999991,0.0,10.74359,3.686539
